itemId,Nama Barang,Harga,Terjual,Review,Rating
5190232537,Consina Light Treck Tas Ransel Pria/Wanita Icluded Raincover,375000,0,5,5.0
8273602987,Consina Celana Panjang Flannel Tartan | Urban Travel Outdoor,292050,0,,
7707788493,CONSINA HANNOVER CELANA PANJANG GUNUNG TRAVEL,345000,0,5,5.0
7363502012,Consina Vertigo WL Carabiner Climbing Safety,205200,0,,
424428103,Consina Bosnik 1 Tas Ransel Laptop Rain Cover,267750,0,140,4.85121107266436
5454144060,Consina Trekker Celana Panjang Celana Lapangan,425000,0,15,4.866666666666666
7011786488,Consina Troltunga 25L Tas Ransel Laptop Pria/Wanita,345000,0,11,4.363636363636363
4788834436,Consina Greenland Celana Panjang Lapangan Pria/Wanita,325000,0,19,4.7368421052631575
7891124515,CONSINA KURSI LIPAT ULTRA LIGHT CAMPING CHAIR TRAVEL,275000,0,,
691332620,Consina Ardennes 20L Tas Ransel Hiking Included Raincover,385000,0,152,4.894736842105263
1039098159,Consina Asten Celana Pendek Gunung Outdoor Hiking Travelling Taslan Quickdry Kuat Mudah Kering,215000,0,90,4.688888888888889
6669930022,Consina Tas Ransel Kilt Rock 20L,345000,0,16,4.9375
3159244138,Consina Gaiter Pelindung Kaki Sepatu Gunung Outdoor,189000,0,17,4.9411764705882355
7626942640,CONSINA TONGKONAN RANSEL LAPTOP URBAN TRAVELING,295000,0,8,4.875
6939094290,Consina Chesler Park Backpack Tas Ransel 20L School Travel Outdoor Unisex,345000,0,18,4.833333333333333
8176202572,CONSINA ATLANTA CELANA PANJANG OUTDOOR TRAVEL Quickdry Mudah Kering,245000,0,,
7818136696,CONSINA WIDEZONE RANSEL LAPTOP URBAN TRAVEL,395000,0,14,4.714285714285714
8196780282,CONSINA BOGOTA CELANA PANJANG GUNUNG OUTDOOR TRAVEL TASLAN WOVEN KUAT,275000,0,10,4.7
7570634276,CONSINA VENTURA CELANA PANJANG GUNUNG TRAVEL QUICKDRY MUDAH KERING,425000,0,4,5.0
8192078267,CONSINA MUNICH RANSEL LAPTOP TRAVEL,525000,0,,
8250224031,CONSINA MALWARE RANSEL LAPTOP 14INCH TRAVEL TAS SEKOLAH DAILY COMMUTING,445000,0,,
3185380959,Original Mug Titanium Camping NG,375000,0,17,4.882352941176471
357940924,Consina Toscana Tas Ransel 30L,495000,0,11,4.642857142857143
1072156744,Consina The Shard Tas Selempang Pinggang Outdoor Sepeda Bike Gowes Bonus Dompet,300000,0,25,4.88
6971660205,Consina Cardiff Slingbag/Tas slempang pria/wanita,225000,0,1,5.0
7281156688,Consina Camping Set Meja Lipat dan Kursi Camping,665000,0,,
4749702570,Consina Extreme Wheeler Celana Pendek Sepeda Outdoor Gunung Hiking Travel Dengan Quick Belt,346750,0,2,5.0
7820258953,CONSINA OREGON KEMEJA GUNUNG TRAVEL,345000,0,2,5.0
7875084553,CONSINA GUNNISON CELANA PANJANG GUNUNG TRAVEL,275000,0,,
8184084648,CONSINA PHUKET TAS SELEMPANG PRIA TRAVEL,195000,0,,
8259556612,CONSINA CARMANTLE STATIC 12mm X 100m TALI CLIMBING,4800000,0,,
7329098926,Consina Monserreta Kemeja Pria/Wanita Lengan Panjang/Kemeja Lapangan/Quick Dry,365000,0,3,5.0
7486554489,CONSINA BRAINWARE RANSEL LAPTOP URBAN,275000,0,,
5230532264,Consina Trentino Kemeja Pria Lengan Pendek / Kemeja Lapangan / Quick Dry,295000,0,23,4.782608695652174
8083014992,Consina Marksman Kemeja Pria Wanita Lengan Panjang Kemeja LapanganQuick Dry,295000,0,8,4.875
1567112008,Consina Acropolis Tas Ransel Laptop 24L,372250,0,10,4.6
5465266149,Consina Ransel Hiking Trail 25 Liter Included Rain Cover,445000,0,26,4.576923076923077
8266904170,Consina TOM Harness | Sabuk Pengaman Panjat Tebing Dinding Climbing Outdoor Rescue,948000,0,,
2299920365,Consina Trace Map Tas Sepeda Frame Depan | Pelindung HP Sepeda Gowes Bike| Durable Material Clear View,171600,0,5,4.4
5758064185,Consina Malvern Tas Ransel Laptop 20 Liter Included Rain Cover,395000,0,2,5.0
7068484520,Consina Borneo Kemeja Pria Lengan Pendek/Kemeja Lapangan/Quick Dry,325000,0,4,5.0
8017524551,CONSINA NAEROBI RANSEL LAPTOP URBAN TRAVELLING,475000,0,,
8027808865,CONSINA CHARITY KEMEJA KOKO OUTDOOR LENGAN PENDEK,195000,0,2,5.0
8297362385,CONSINA ALPEN RANSEL GUNUNG | HIKING OUTDOOR TRAVEL 50L,1100000,0,,
